Cod_Cliente,Max_Valor,Mediana_Valor,Media_Valor,Std_Valor,Num_Transacciones,Hora_Mas_Frecuente,Dia_Semana_Mas_Frecuente,Mes_Mas_Frecuente,Num_PAGO_TARJETA_CREDITO,Num_REMESAS,Num_TRANSFER_BANCOS,Num_TRANSFER_EXTERNAS,Num_TRANSFER_INTERNACIONAL,Num_TRANSFER_INTERNAS
1599001,8000.0,1487.5,1912.1929629629628,2068.7249683167256,27,28716,4,5,0,0,22,5,0,0
1599002,500.0,60.0,116.18969696969698,135.2270680301481,33,34987,3,11,5,0,28,0,0,0
1599003,900.0,87.5,176.51583333333335,242.26315577218293,12,30974,4,9,0,0,12,0,0,0
1599004,8000.0,185.0,330.60674157303373,857.5162550536913,89,29865,3,9,0,0,60,15,0,14
1599005,2000.0,10.0,57.39915254237288,262.2013566358558,59,41508,6,4,0,0,2,0,0,57
1599006,1600.0,1600.0,1600.0,,1,62628,5,5,0,0,0,0,0,1
1599007,1300.0,100.0,473.3333333333333,717.0309151866002,3,76545,1,4,0,0,3,0,0,0
1599008,7800.0,110.0,533.2083333333334,1341.7710442127297,96,8328,2,9,0,0,23,34,0,39
1599009,96.0,96.0,96.0,,1,69746,7,12,0,0,1,0,0,0
1599010,3600.0,49.0,927.5825,1781.7181643641063,4,43126,4,9,0,0,2,0,0,2
1599011,300.0,300.0,300.0,,1,38506,3,6,0,0,1,0,0,0
1599012,10000.0,3510.5,4282.5,4156.082169543812,4,29804,1,1,0,0,4,0,0,0
1599013,1502.82,400.0,418.3681481481482,419.3590532911003,27,29446,4,2,14,0,1,0,0,12
1599014,1000.0,1000.0,1000.0,,1,30501,2,9,0,0,1,0,0,0
1599015,10000.0,3000.0,3777.3809523809523,3022.521205335293,42,24759,4,8,0,0,39,3,0,0
1599016,400.0,400.0,400.0,,1,48769,2,12,0,0,1,0,0,0
1599017,912.0,400.0,355.84828571428574,178.3716880146905,35,33766,4,4,0,0,34,0,0,1
1599018,1000.0,215.0,307.1265517241379,266.63620605713294,29,23884,3,12,1,0,24,0,0,4
1599019,1700.0,31.65,67.6872602739726,198.71239323636306,73,33244,6,4,0,0,16,0,0,57
1599020,500.0,40.0,126.4132,173.2496200746195,25,31441,2,1,0,0,22,0,0,3
1599021,550.0,180.0,209.57142857142858,156.8373437066325,7,30176,2,5,0,0,7,0,0,0
1599022,1300.0,700.0,675.0,459.6194077712559,5,48030,5,8,0,0,4,0,0,1
1599023,1000.0,39.730000000000004,156.32750000000001,241.32903181897575,20,35346,5,1,11,0,0,8,0,1
1599024,30.0,30.0,30.0,,1,34466,4,3,0,0,0,0,0,1
1599025,1380.0,1380.0,1380.0,,1,70208,3,3,0,0,1,0,0,0
1599026,845.0,200.0,224.74418604651163,172.75041768583722,43,35164,5,6,0,0,3,0,0,40
1599027,9800.0,462.0,1183.2683870967742,2093.447382870492,31,26659,3,3,0,0,31,0,0,0
1599028,1610.0,220.0,337.988,383.5665923036423,15,29921,3,4,0,0,14,0,0,1
1599029,4000.0,1000.0,1343.0,1293.268340291372,7,23934,2,10,0,0,7,0,0,0
1599030,3000.0,168.5,384.68333333333334,553.743056479149,60,25117,2,1,0,0,34,12,0,14
1599031,32.82,7.0,11.043,9.10725974154685,20,36331,2,5,0,0,0,0,0,20
1599032,6800.0,95.0,212.97513698630135,578.1516967397782,146,28275,4,7,2,0,66,28,0,50
1599033,9998.0,160.0,537.544081632653,1330.2994411681407,147,25081,5,8,1,0,82,4,0,60
1599034,10000.0,300.0,484.3114754098361,1264.3494445891088,61,28844,5,12,20,0,30,4,0,7
1599035,611.0,110.0,199.375,185.50182750769775,24,36881,3,2,0,0,18,0,0,6
1599036,446.08,14.39,37.764127906976746,67.05266689574322,172,48778,3,7,0,0,13,62,0,97
1599037,648.56,648.56,648.56,,1,56122,5,12,0,0,1,0,0,0
1599038,1000.0,214.14499999999998,244.37357142857144,185.0868418869659,98,26834,2,10,46,0,51,1,0,0
1599039,2000.0,110.83,184.53222222222223,304.98011463408926,45,33623,6,4,11,0,29,0,0,5
1599040,1000.0,80.0,257.85714285714283,368.8479490573447,7,24652,2,1,0,0,0,0,0,7
1599041,260.0,260.0,260.0,,1,35296,4,10,0,0,1,0,0,0
1599042,334.0,58.0,79.85963636363635,81.10325533411866,55,26808,6,8,13,0,21,0,0,21
1599043,450.0,450.0,450.0,,1,48101,5,4,0,0,1,0,0,0
1599044,7500.0,290.0,575.4266666666666,1488.5794384979395,24,25222,1,6,0,0,12,0,0,12
1599045,3680.2,85.35,366.7905714285714,728.0586045858043,35,35394,6,10,0,0,23,0,0,12
1599046,900.0,150.0,232.85714285714286,235.7860363657164,14,29476,3,9,0,0,14,0,0,0
1599047,2400.0,2400.0,2400.0,,1,52325,1,4,0,0,0,0,0,1
1599048,1000.0,79.75,134.15166666666667,154.06171610772256,60,25278,3,6,0,0,48,0,0,12
1599049,400.0,203.75,203.75,277.5394116157199,2,43857,1,6,0,0,2,0,0,0
1599050,1500.0,1500.0,1500.0,,1,63519,5,1,0,0,1,0,0,0
1599051,600.0,400.0,421.7241379310345,173.41257504075654,29,31724,2,5,14,0,0,0,0,15
1599052,3000.0,350.0,490.2142857142857,633.7188475428928,35,32777,2,2,20,0,15,0,0,0
1599053,245.6,245.6,245.6,,1,47662,3,12,1,0,0,0,0,0
1599054,7000.0,100.0,189.30488372093023,547.7042367135948,172,28660,2,5,28,0,93,1,0,50
1599055,1000.0,1000.0,1000.0,0.0,6,35709,4,2,0,0,6,0,0,0
1599056,680.0,680.0,680.0,,1,53522,6,6,0,0,1,0,0,0
1599057,3143.0,143.0,249.76780952380952,396.36910103070153,105,18846,2,6,0,0,58,1,0,46
1599058,3609.0,2310.69,2342.94,1388.4411203936593,4,36110,2,10,0,0,4,0,0,0
1599059,74.0,37.0,40.22222222222222,23.6631452779305,9,31973,2,3,0,0,5,0,0,4
1599060,1086.0,200.0,289.0618181818182,291.19012903046894,55,28703,3,12,0,0,54,0,0,1
1599061,1200.0,170.0,381.25,421.37318037917066,8,31714,1,2,0,0,0,0,0,8
1599062,40.0,32.5,32.5,10.606601717798213,2,33764,2,8,0,0,2,0,0,0
1599063,2152.0,216.05,496.6746808510638,550.2605435485166,47,32993,2,3,12,0,11,0,0,24
1599064,594.0,434.0,383.38714285714286,166.64334917364545,7,47729,6,3,0,0,7,0,0,0
1599065,1000.0,80.0,135.42857142857142,209.23397702776944,21,28846,5,6,0,0,11,0,0,10
1599066,650.0,110.0,189.11764705882354,206.4297345202906,17,29852,3,9,0,0,17,0,0,0
1599067,1624.0,70.0,144.8910743801653,218.21237725665964,121,28260,6,5,16,0,60,0,0,45
1599068,121.0,121.0,121.0,,1,31705,3,7,0,0,1,0,0,0
1599069,3000.0,84.97999999999999,168.90163265306123,335.6611990532779,98,19428,7,5,35,0,62,1,0,0
1599070,220.0,150.0,135.0,83.11638426527789,7,32384,3,4,0,0,0,0,0,7
1599071,6000.0,150.0,473.67287234042556,849.8845746077388,94,28250,5,7,22,0,49,0,0,23
1599072,200.15,50.0,80.46111111111111,73.9460182235062,9,38851,2,6,0,0,0,5,0,4
1599073,1050.0,120.0,173.95238095238096,220.42696663304972,21,31194,6,6,0,0,8,0,0,13
1599074,1672.8,200.0,275.58681818181816,355.59600420736626,44,30539,2,7,7,0,37,0,0,0
1599075,1156.35,243.3,319.48946666666666,268.5979642106211,75,27692,2,12,10,0,64,0,0,1
1599076,450.0,175.0,175.2,138.70175838026634,10,37232,4,7,0,0,10,0,0,0
1599077,320.0,320.0,320.0,,1,39706,4,5,0,0,0,0,0,1
1599078,10.0,10.0,10.0,,1,37806,6,5,0,0,1,0,0,0
1599079,700.0,700.0,700.0,,1,54191,6,1,0,0,1,0,0,0
1599080,4536.0,125.32,397.3483636363636,791.062608274614,55,34654,3,12,0,0,52,0,0,3
1599081,1190.0,240.0,325.55555555555554,319.20072456700746,27,32310,3,12,0,0,7,0,0,20
1599082,350.0,30.0,75.7499074074074,85.37006041862213,108,29608,6,11,3,0,67,0,0,38
1599083,6000.0,500.0,1765.0919999999999,2174.4852812407426,20,31981,3,9,0,0,15,0,0,5
1599084,500.0,200.0,264.0,157.6028764542915,7,40888,6,2,0,0,5,0,0,2
1599085,1903.69,232.0,339.94533333333334,419.825847168483,60,18838,3,12,18,0,32,3,0,7
1599086,440.0,90.0,151.1,177.79918447507006,5,46786,5,5,0,0,4,0,0,1
1599087,250.0,250.0,180.0,97.46794344808964,5,28556,2,11,0,0,5,0,0,0
1599088,1435.22,300.0,458.8992307692308,458.4698078838187,13,30116,1,5,0,0,13,0,0,0
1599089,60.0,42.75,42.75,24.39518395093589,2,46368,5,8,0,0,2,0,0,0
1599090,7000.0,195.0,450.83000000000004,939.9791261334831,61,25387,3,3,1,0,27,32,0,1
1599091,1090.0,151.5,226.48361111111112,226.61003899390536,108,25904,6,7,54,0,53,0,0,1
1599092,200.0,61.5,71.8111111111111,44.10678070971813,18,24046,6,7,0,0,8,0,0,10
1599093,7800.0,100.0,314.8780487804878,1205.1377347656564,41,21880,5,2,0,0,41,0,0,0
1599094,1500.0,100.0,374.0,630.5394515809459,5,51164,2,10,0,0,5,0,0,0
1599095,2468.2,90.0,207.44923076923078,472.87785610174706,26,23794,7,2,0,0,0,0,0,26
1599096,552.0,100.0,126.76133333333334,101.30657059853908,30,28726,2,12,6,0,24,0,0,0
1599097,2250.0,85.0,312.7909090909091,567.0005904558413,33,25503,4,4,4,0,14,0,0,15
1599098,540.0,190.0,195.3421052631579,132.6387649332413,38,17057,6,8,9,0,29,0,0,0
1599099,10000.0,414.34,1325.0039024390244,2246.2384946671154,41,23612,2,1,0,0,41,0,0,0
1599100,930.0,160.0,169.66666666666666,163.4963919340075,39,30417,2,4,22,0,8,0,0,9
1599101,2400.0,950.0,977.5,831.2082427750238,8,33978,2,10,0,0,1,0,0,7
1599102,52.0,34.0,34.0,25.45584412271571,2,81459,2,9,0,0,2,0,0,0
1599103,186.0,114.0,107.125,72.60349755447638,8,32107,3,12,0,0,8,0,0,0
1599104,10000.0,350.27,1054.2628703703704,1661.9491595103952,432,34381,2,3,17,0,322,43,0,50
1599105,1000.0,45.0,140.7876595744681,215.26137612934414,47,32939,6,12,1,0,15,2,0,29
1599106,835.0,53.35,100.07444444444444,137.64854177869506,153,27191,6,3,4,0,76,8,0,65
1599107,500.0,100.0,148.38135593220338,101.64097359173434,118,24932,2,12,16,0,101,0,0,1
1599108,2630.0,78.0,151.3149180327869,291.34669724858406,183,28467,2,6,15,0,147,0,0,21
1599109,353.0,250.0,212.63636363636363,127.96699237054702,33,26509,5,8,0,0,33,0,0,0
1599110,1600.0,1437.5,1127.5,732.9904501424286,4,45272,1,10,0,0,3,0,0,1
1599111,1000.0,200.0,256.4362962962963,201.71613879453156,54,25005,6,7,0,0,53,1,0,0
1599112,1300.0,25.0,78.16150442477876,171.9940705280959,113,28475,6,3,0,0,6,45,0,62
1599113,730.0,96.2,172.76266666666666,200.4888752255232,30,27833,3,12,0,0,28,0,0,2
1599114,2200.0,100.0,210.49576271186442,282.4722057710705,118,28083,2,3,13,0,88,0,0,17
1599115,350.0,15.0,63.05333333333333,96.58341965565803,15,28656,4,2,0,0,1,0,0,14
1599116,2000.0,1102.5,1172.625,517.6879748320548,8,25547,6,9,0,0,8,0,0,0
1599117,3000.0,475.0,492.52025000000003,500.28650278019546,40,26376,2,8,0,0,40,0,0,0
1599118,916.0,916.0,916.0,0.0,2,67608,5,4,0,0,0,1,0,1
1599119,2600.0,500.0,824.1666666666666,924.8265603164015,6,22460,3,3,0,0,6,0,0,0
1599120,2000.0,1650.0,1318.235294117647,738.6067579971103,34,34899,6,4,0,0,34,0,0,0
1599121,5500.0,5500.0,5500.0,,1,73315,2,6,0,0,0,0,0,1
1599122,7992.0,220.0,781.9982716049383,1378.423488026077,81,26481,6,4,0,0,39,16,0,26
1599123,5542.51,100.0,274.54580246913577,848.3622753412368,81,31570,3,1,0,0,13,38,0,30
1599124,7000.0,145.0,402.35857142857145,827.8894650975832,112,22320,1,4,26,0,71,0,0,15
1599125,10000.0,150.09,1163.5415789473684,2268.747856888521,19,28098,5,4,2,0,17,0,0,0
1599126,740.0,33.0,108.0,171.75314966544283,41,31483,2,5,0,0,22,0,0,19
1599127,1000.0,565.0,565.0,615.1828996322963,2,68879,1,8,0,0,2,0,0,0
1599128,10000.0,216.93,610.0232911392404,1316.764125953956,79,23757,2,1,17,0,53,1,0,8
1599129,600.0,328.0,328.0,384.66608896548183,2,39875,1,3,0,0,2,0,0,0
1599130,7000.0,1300.0,3166.6666666666665,3320.1405592735578,3,36532,5,11,0,0,3,0,0,0
1599131,10000.0,168.0,368.9872142857143,947.6133578939726,140,27930,2,12,5,0,97,13,0,25
1599132,200.0,80.0,115.71428571428571,80.79957567073869,7,24813,3,6,0,0,1,0,0,6
1599133,8.0,8.0,8.0,,1,38718,4,3,0,0,0,0,0,1
1599134,9974.47,1000.0,1648.0409375,2258.4952999149245,32,34999,6,10,0,0,21,0,0,11
1599135,410.0,127.5,136.8441304347826,83.8373864249142,46,23113,3,1,10,0,23,12,0,1
1599136,319.0,152.5,184.57142857142858,82.42079114632917,14,30165,3,11,0,0,14,0,0,0
1599137,2400.0,105.0,371.7038888888889,685.9394537089809,18,31733,3,4,2,0,16,0,0,0
1599138,240.0,86.5,112.375,67.31307451008311,16,20305,2,1,11,0,5,0,0,0
1599139,1500.0,106.0,273.3771428571428,404.49958321607454,14,33560,2,1,0,0,13,0,0,1
1599140,80.0,36.05,36.792857142857144,22.482779124095337,7,44746,3,2,0,0,7,0,0,0
1599141,4000.0,100.0,283.08612903225804,531.387043880863,62,30519,3,9,12,0,49,0,0,1
1599142,1105.5,418.5,458.022,290.36468982868826,30,38785,4,7,0,0,30,0,0,0
1599143,1100.0,530.0,576.6666666666666,501.630674234873,3,41121,2,4,0,0,3,0,0,0
1599144,5000.0,286.0,976.6812121212121,1443.6782039870363,33,30607,5,10,0,0,33,0,0,0
1599145,1400.0,700.0,787.6923076923077,323.3458892618926,13,40089,5,4,0,0,13,0,0,0
1599146,452.0,60.0,101.21030303030304,119.43874584606246,33,31649,2,12,4,0,9,0,0,20
1599147,145.0,142.5,142.5,3.5355339059327378,2,57471,4,8,2,0,0,0,0,0
1599148,800.0,200.0,288.0,294.4825971088954,5,34092,7,8,0,0,0,0,0,5
1599149,1500.0,100.0,226.375,336.25209799234756,48,22571,3,4,0,0,47,0,0,1
1599150,1500.0,60.0,117.92879120879121,181.1624257451195,91,26177,2,12,13,0,65,0,0,13
1599151,2793.0,200.0,319.18981595092026,406.52179675890613,163,57255,2,6,10,0,107,0,0,46
1599152,600.0,600.0,468.0,225.21101216414795,5,37963,3,11,0,0,5,0,0,0
1599153,8000.0,60.0,266.7736492890995,734.7890920091742,211,45166,3,4,7,0,69,133,0,2
1599154,550.0,12.0,65.04729166666667,111.68991609065992,48,49166,6,5,7,0,3,0,0,38
1599155,3650.0,300.0,448.74271844660194,504.0338514798739,103,26573,2,2,11,0,37,0,0,55
1599156,200.0,100.0,120.0,75.82875444051551,5,35607,3,4,0,0,0,5,0,0
1599157,400.0,125.0,175.0,165.83123951776997,4,38019,2,12,0,0,3,0,0,1
1599158,950.0,950.0,950.0,,1,75339,4,7,0,0,1,0,0,0
1599159,1500.0,100.0,197.6773076923077,286.93195881334225,26,30708,4,5,10,0,16,0,0,0
1599160,123.0,123.0,123.0,,1,52449,4,9,0,0,1,0,0,0
1599161,1506.0,75.0,110.12447999999999,141.13720237096246,250,50079,6,2,9,0,121,1,0,119
1599162,1100.0,160.0,273.1034482758621,258.61034462068136,29,31157,2,5,12,0,17,0,0,0
1599163,500.0,200.0,230.19230769230768,113.50313448738558,26,38096,6,8,0,0,2,0,0,24
1599164,7500.0,150.0,388.47028571428575,1243.6052676947584,35,28432,2,4,13,0,20,0,0,2
1599165,10000.0,80.0,883.6724137931035,2120.6841057438705,29,27905,2,5,0,0,21,0,0,8
1599166,1036.0,100.0,201.54045454545457,264.5966209592337,44,6750,2,4,12,0,20,0,0,12
1599167,1708.0,79.16,321.4426666666667,466.9921799163114,30,7493,4,11,0,0,30,0,0,0
1599168,1000.0,107.0,179.9878947368421,260.1934480152079,38,27526,3,7,12,0,26,0,0,0
1599169,240.0,104.04,135.29142857142855,75.88909351340095,7,31576,5,3,0,0,6,0,0,1
1599170,5000.0,11.25,246.58403361344537,644.2242136987676,119,27172,6,8,0,0,35,0,0,84
1599171,1900.0,200.0,283.29523809523806,319.4270633130061,42,30950,2,2,10,0,29,0,0,3
1599172,755.16,168.0,203.25279999999998,159.5795482802647,25,28780,4,3,0,0,14,9,0,2
1599173,5000.0,625.0,651.8055555555555,844.5870950417791,36,29263,3,10,0,0,26,0,0,10
1599174,3500.0,61.0,133.84494023904384,248.89972295263087,251,12793,6,8,82,0,136,3,0,30
1599175,3000.0,3000.0,2333.3333333333335,1154.7005383792514,3,33692,2,1,0,0,3,0,0,0
1599176,10000.0,109.8,504.1573154362416,1509.894151258593,149,30038,2,10,26,0,84,0,0,39
1599177,4000.0,30.0,92.51123287671233,465.7516932036533,73,29605,6,12,0,0,1,4,0,68
1599178,1100.0,62.5,239.2833333333333,385.9655448431383,12,38090,2,1,0,0,7,0,0,5
1599179,590.0,54.0,105.08851063829788,130.64563457953773,47,26779,4,4,1,0,10,14,0,22
1599180,1400.0,1200.0,1200.0,282.842712474619,2,69042,4,7,0,0,0,0,0,2
1599181,500.0,300.0,308.5,90.11579851977754,8,53971,2,1,0,0,8,0,0,0
1599182,3000.0,180.0,337.43614583333334,415.79510717732956,192,61335,6,12,16,0,142,0,0,34
1599183,900.0,135.865,206.90184210526317,195.39214268549307,76,26759,2,3,16,0,54,0,0,6
1599184,1900.0,270.0,422.03617021276597,403.71392767949584,47,32016,3,12,0,0,45,0,0,2
1599185,800.0,270.0,312.55555555555554,204.13237188776608,45,23359,2,3,11,0,25,0,0,9
1599186,1155.61,90.0,145.05201923076922,196.20541567587608,104,24228,2,3,30,0,56,6,0,12
1599187,575.0,150.0,173.98137931034483,148.93011353437683,58,27881,4,12,0,0,56,0,0,2
1599188,8300.0,80.0,2805.0,4758.862784321481,3,37057,4,6,0,0,3,0,0,0
1599189,1000.0,148.0,192.2502564102564,197.1783094653586,39,29329,4,3,0,0,23,0,0,16
1599190,3200.0,98.705,231.16622222222222,368.73408669635353,180,28265,6,4,27,0,63,20,0,70
1599191,700.0,200.0,358.0,296.4658496353332,3,41513,3,1,0,0,3,0,0,0
1599192,650.0,60.0,183.4,263.65280199535147,5,33903,5,3,0,0,5,0,0,0
1599193,10000.0,250.0,645.542619047619,1467.909479123795,84,28415,5,3,0,0,71,0,0,13
1599194,2000.0,125.62,212.06736842105263,314.23984851501064,57,27152,5,8,8,0,32,0,0,17
1599195,4000.0,815.145,1186.143,1290.580428343516,10,25516,3,3,0,0,0,0,0,10
1599196,2000.0,400.0,616.4444444444445,595.5835104741551,27,22853,6,2,1,0,6,0,0,20
1599197,1227.0,1227.0,1227.0,,1,70053,5,2,0,0,1,0,0,0
1599198,10000.0,1000.0,2258.5911904761906,2382.655268401204,42,25160,2,10,0,0,40,0,0,2
1599199,320.0,320.0,220.25,134.1444495062443,16,30477,3,6,0,0,16,0,0,0
1599200,350.0,41.0,76.22916666666667,87.67523233643709,48,29589,3,11,8,0,39,0,0,1
1599201,205.0,40.0,43.567232704402514,41.67663963214627,159,35721,6,8,0,0,55,0,0,104
1599202,2170.0,207.0,550.2962962962963,653.0513476581016,27,28772,2,3,6,0,20,0,0,1
1599203,1000.0,345.0,371.58863636363634,263.27432219383525,22,30218,3,3,12,0,4,0,0,6
1599204,6400.0,340.28,499.62435443037975,594.437267576686,395,27949,3,11,0,0,227,0,0,168
1599205,10000.0,100.0,177.13925714285713,760.4700490886802,175,27648,3,6,29,0,134,0,0,12
1599206,1192.36,110.0,189.92235294117646,215.90572890989733,34,31955,5,10,0,0,34,0,0,0
1599207,2200.0,100.0,179.3070476190476,304.5064102423783,105,31034,6,12,12,0,60,11,0,22
1599208,1560.0,100.0,224.0827906976744,331.2191937612252,43,27724,2,7,4,0,17,15,0,7
1599209,3000.0,150.0,283.72986842105263,422.0034347039956,152,28591,2,12,50,0,55,3,0,44
1599210,4000.0,210.0,551.7209302325581,851.0554091474442,86,16687,2,8,0,0,81,0,0,5
1599211,3900.0,136.0,233.75650485436893,414.75669355236175,103,21398,4,4,14,0,58,0,0,31
1599212,1000.0,250.0,297.50963855421685,235.54753582925383,83,28300,6,12,0,0,36,2,0,45
1599213,10000.0,450.0,2200.4,3462.0818142974163,10,31042,5,2,0,0,10,0,0,0
1599214,2000.0,50.0,119.0922009569378,233.67057802092353,209,26437,3,7,34,0,85,1,0,89
1599215,85.0,45.0,43.125,23.74530028688384,8,31172,3,3,4,0,4,0,0,0
1599216,250.0,250.0,250.0,,1,38633,2,1,0,0,1,0,0,0
1599217,9000.0,280.0,710.1506849315068,1530.9822071615847,73,23706,3,7,0,0,27,38,0,8
1599218,700.0,128.69,280.62142857142857,266.64070148818223,14,34333,2,5,11,0,3,0,0,0
1599219,902.0,170.0,214.34183673469389,214.2232741369919,49,26346,2,2,9,0,37,3,0,0
1599220,300.0,125.0,150.75,90.43032045250563,8,30833,1,1,8,0,0,0,0,0
1599221,159.0,35.0,46.56666666666666,39.575803749567015,12,29034,4,4,0,0,12,0,0,0
1599222,1800.0,90.0,192.05448598130843,302.56611411995294,107,21299,2,12,2,0,55,0,0,50
1599223,1800.0,100.0,239.64904761904762,425.1614565421561,21,31322,3,9,12,0,9,0,0,0
1599224,4800.0,111.53,204.60272727272726,554.7310265407349,77,20735,2,3,10,0,67,0,0,0
1599225,250.0,25.0,51.5,67.88771154863261,30,33921,4,5,0,0,0,0,0,30
1599226,400.0,400.0,400.0,,1,65916,6,6,1,0,0,0,0,0
1599227,661.61,215.04,244.60457627118643,166.68878688599378,59,28539,3,4,17,0,34,0,0,8
1599228,654.0,133.5,204.78441176470588,185.22696768757618,34,26573,2,12,0,0,24,0,0,10
1599229,518.5,200.0,209.03615384615387,132.3429797620852,13,28349,2,5,3,0,10,0,0,0
1599230,4000.0,500.0,1207.4444444444443,1188.4659346307649,9,49015,4,11,0,0,9,0,0,0
1599231,1000.0,200.0,260.3030303030303,280.139305173391,33,22735,2,12,1,0,18,13,0,1
1599232,906.0,282.0,286.078431372549,193.42852355712745,51,29295,2,12,3,0,42,0,0,6
1599233,750.0,250.0,416.6666666666667,288.6751345948129,3,34020,5,1,0,0,3,0,0,0
1599234,1000.0,194.64,380.6366666666667,364.5631328479116,24,48982,3,11,0,0,10,0,0,14
1599235,1000.0,200.0,278.6,224.44592094438124,15,30279,2,5,0,0,15,0,0,0
1599236,40.0,22.0,22.25,16.070158679988197,4,44891,5,11,0,0,4,0,0,0
1599237,4000.0,16.5,103.9975,422.0395355461511,92,30244,6,8,0,0,33,0,0,59
1599238,2000.0,90.0,207.10315789473685,355.38714641698397,38,34099,5,2,14,0,5,2,0,17
1599239,2900.0,400.0,605.5912000000001,629.740580558905,25,29364,5,3,0,0,23,0,0,2
1599240,635.95,100.0,121.57274193548388,111.1239123157371,124,31767,6,5,22,0,87,0,0,15
1599241,1540.0,200.0,238.17442953020134,189.06580733853224,149,21753,3,12,24,0,51,26,0,48
1599242,200.0,42.0,48.082307692307694,41.66758500205941,65,30776,2,9,0,0,48,14,0,3
1599243,1345.0,400.0,435.77777777777777,462.6761226219097,9,30928,2,2,0,0,9,0,0,0
1599244,1319.22,100.0,266.18677966101694,325.43090717746395,59,28017,2,11,22,0,25,0,0,12
1599245,260.0,220.0,220.0,56.568542494923804,2,36001,2,11,0,0,2,0,0,0
1599246,200.0,19.86,35.04814285714286,42.43021835713751,70,29518,6,7,0,0,20,0,0,50
1599247,869.0,150.0,263.21155555555555,238.98446587930385,45,23035,2,8,0,0,45,0,0,0
1599248,1120.0,130.0,304.11764705882354,365.3262039521908,17,29584,5,4,0,0,16,1,0,0
1599249,700.0,80.0,143.1064383561644,148.5888957396834,73,31681,4,2,0,0,64,0,0,9
1599250,1380.0,105.0,317.85714285714283,482.8634826295553,7,28579,2,9,0,0,3,0,0,4
1599251,1200.0,152.0,203.8674193548387,217.95685787127292,31,26481,6,6,12,0,19,0,0,0
1599252,80.0,40.0,49.666666666666664,26.839026311200886,3,31897,1,1,2,0,1,0,0,0
1599253,172.0,172.0,172.0,,1,67087,5,1,0,0,1,0,0,0
1599254,274.96,274.96,274.96,0.0,2,57662,2,1,0,0,2,0,0,0
1599255,30.0,30.0,30.0,0.0,2,31347,1,1,0,0,2,0,0,0
1599256,100.0,85.0,85.0,21.213203435596427,2,56020,2,6,0,0,2,0,0,0
1599257,1073.81,130.0,155.03502590673574,162.23719345363705,193,26627,3,5,38,0,67,13,0,75
1599258,720.0,300.0,293.34142857142854,159.75095434202206,14,32139,3,7,0,0,14,0,0,0
1599259,1200.0,132.5,243.06375,327.3206669282178,16,39825,6,2,1,0,13,0,0,2
1599260,500.0,400.0,400.0,100.0,3,32178,2,7,0,0,3,0,0,0
1599261,8000.0,5000.0,4922.2,2199.037107463173,5,28443,5,11,0,0,5,0,0,0
1599262,4200.0,227.425,338.4731818181818,495.0702230081105,88,27824,2,12,1,0,86,0,0,1
1599263,10000.0,20.0,145.8738064516129,841.7246079394025,155,26302,6,5,14,0,17,0,0,124
1599264,320.0,50.0,97.4,130.01461456313285,5,31248,2,8,0,0,3,0,0,2
1599265,100.0,69.0,73.58333333333333,21.99362855396301,12,32973,4,1,12,0,0,0,0,0
1599266,10000.0,600.0,2589.9,3497.8057621886323,15,42347,2,3,0,0,2,0,0,13
1599267,3000.0,110.0,699.6035294117647,926.9988051296316,17,31055,3,9,0,0,3,12,0,2
1599268,1500.0,825.0,801.8258333333333,343.30863989494225,12,35966,1,9,0,0,12,0,0,0
1599269,530.0,100.0,188.15722222222223,167.67742272539277,18,29610,4,1,9,0,3,0,0,6
1599270,3000.0,100.0,377.6578947368421,796.7337045820703,38,6165,4,11,0,0,23,0,0,15
1599271,600.0,25.0,71.76,120.9921760555891,25,24773,3,5,0,0,0,0,0,25
1599272,1000.0,151.4,199.2136,175.30363928327097,50,50446,6,1,19,0,10,0,0,21
1599273,3280.0,120.0,243.56598837209302,455.6800544083174,172,22793,2,1,23,0,86,0,0,63
1599274,100.0,100.0,100.0,,1,28164,3,3,0,0,1,0,0,0
1599275,400.0,95.0,134.16666666666666,134.17960600130954,6,30799,1,3,0,0,0,6,0,0
1599276,200.0,80.5,89.5,69.13103499876159,6,30436,2,6,0,0,3,0,0,3
1599277,5000.0,522.355,1313.0792857142858,1720.272004523007,14,30194,2,1,0,0,8,5,0,1
1599278,450.0,200.0,192.29956521739132,119.82985287778443,23,28118,6,10,0,0,23,0,0,0
1599279,430.0,267.5,267.5,229.80970388562795,2,35685,2,3,0,0,2,0,0,0
1599280,9000.0,120.0,371.18772413793107,1292.517550768302,145,31063,2,7,14,0,78,42,0,11
1599281,2000.0,2000.0,2000.0,,1,79241,4,9,0,0,0,0,0,1
1599282,4600.0,286.84000000000003,530.186052631579,864.9219125448323,76,31987,4,11,0,0,59,0,0,17
1599283,460.0,202.5,218.75,184.67877517462586,4,32378,3,8,1,0,3,0,0,0
1599284,1800.0,1800.0,1800.0,,1,41132,3,11,0,0,1,0,0,0
1599285,5000.0,600.0,1600.0,2274.496281230931,4,37782,2,12,0,0,1,0,0,3
1599286,400.0,160.0,185.0,161.1417595369576,4,54668,5,10,1,0,3,0,0,0
1599287,725.0,600.0,505.0,279.8660393831306,3,44857,4,5,0,0,3,0,0,0
1599288,1000.0,101.0,150.05041450777202,154.5222540230661,193,51573,2,4,47,0,69,10,0,67
1599289,1200.0,300.0,388.10333333333335,299.765137357086,30,32663,3,12,0,0,27,0,0,3
